"id","date","groupa_spent","groupa_conversions","groupb_spent","groupb_conversions"
"1041011","","0","0","0","0"
"1041012","","0","0","0","0"
"1041013","","0","0","0","0"
"1041014","","0","0","0","0"
"1041015","","0","0","0","0"
"1041016","","0","0","0","0"
"1041017","","0","0","0","0"
"1041019","","0","0","0","0"
"1041020","","0","0","0","0"
"1041021","","0","0","0","0"
"1041022","","0","0","0","0"
"1041023","","0","0","0","0"
"1041024","","0","0","0","0"
"1041025","","0","0","0","0"
"1041026","","0","0","0","0"
"1041027","","0","0","0","0"
"1041028","","0","0","0","0"
"1041029","","0","0","0","0"
"1041030","","0","0","0","0"
"1041031","","0","0","0","0"
"1041032","","0","0","0","0"
"1041033","","0","0","0","0"
"1041034","","0","0","0","0"
"1041036","","0","0","0","0"
"1041037","","0","0","0","0"
"1041038","","0","0","0","0"
"1041039","","0","0","0","0"
"1041040","","0","0","0","0"
"1041041","","0","0","0","0"
"1041043","","0","0","0","0"
"1041044","","0","0","0","0"
"1041045","","0","0","0","0"
"1041046","","0","0","0","0"
"1041047","","0","0","0","0"
"1041048","","0","0","0","0"
"1041049","","0","0","0","0"
"1041050","","0","0","0","0"
"1041051","","0","0","0","0"
"1041052","","0","0","0","0"
"1041053","","0","0","0","0"
"1041054","","0","0","0","0"
"1041055","","0","0","0","0"
"1041056","","0","0","0","0"
"1041057","","0","0","0","0"
"1041058","","0","0","0","0"
"1041059","","0","0","0","0"
"1041060","","0","0","0","0"
"1041061","","0","0","0","0"
"1041062","","0","0","0","0"
"1041063","","0","0","0","0"
"1041064","","0","0","0","0"
"1041065","","0","0","0","0"
"1041066","","0","0","0","0"
"1041067","","0","0","0","0"
"1041068","","0","0","0","0"
"1041069","","0","0","0","0"
"1041070","","0","0","0","0"
"1041071","","0","0","0","0"
"1041072","","0","0","0","0"
"1041073","","0","0","0","0"
"1041074","","0","0","0","0"
"1041075","","0","0","0","0"
"1041076","","0","0","0","0"
"1041078","","0","0","0","0"
"1041079","","0","0","0","0"
"1041080","","0","0","0","0"
"1041081","","0","0","0","0"
"1041082","","0","0","0","0"
"1041083","","0","0","0","0"
"1041084","","0","0","0","0"
"1041085","","0","0","0","0"
"1041086","","0","0","0","0"
"1041087","","0","0","0","0"
"1041089","","0","0","0","0"
"1041090","","0","0","0","0"
"1041091","","0","0","0","0"
"1041092","","0","0","0","0"
"1041093","","0","0","0","0"
"1041094","","0","0","0","0"
"1041095","","0","0","0","0"
"1041096","","0","0","0","0"
"1041097","","0","0","0","0"
"1041098","","0","0","0","0"
"1041099","","0","0","0","0"
"1041100","","0","0","0","0"
"1041101","","0","0","0","0"
"1041102","","0","0","0","0"
"1041103","","0","0","0","0"
"1041104","","0","0","0","0"
"1041105","","0","0","0","0"
"1041106","","0","0","0","0"
"1041107","","0","0","0","0"
"1041108","","0","0","0","0"
"1041109","","0","0","0","0"
"1041110","","0","0","0","0"
"1041111","","0","0","0","0"
"1041112","","0","0","0","0"
"1041113","","0","0","0","0"
"1041114","","0","0","0","0"
"1041115","","0","0","0","0"
"1041116","","0","0","0","0"
"1041117","","0","0","0","0"
"1041118","","0","0","0","0"
"1041119","","0","0","0","0"
"1041120","","0","0","0","0"
"1041121","","0","0","0","0"
"1041122","","0","0","0","0"
"1041123","","0","0","0","0"
"1041124","","0","0","0","0"
"1041125","","0","0","0","0"
"1041126","","0","0","0","0"
"1041127","","0","0","0","0"
"1041128","","0","0","0","0"
"1041129","","0","0","0","0"
"1041130","","0","0","0","0"
"1041131","","0","0","0","0"
"1041132","","0","0","0","0"
"1041133","","0","0","0","0"
"1041134","","0","0","0","0"
"1041135","","0","0","0","0"
"1041136","","0","0","0","0"
"1041138","","0","0","0","0"
"1041139","","0","0","0","0"
"1041140","","0","0","0","0"
"1041141","","0","0","0","0"
"1041142","","0","0","0","0"
"1041143","","0","0","0","0"
"1041144","","0","0","0","0"
"1041145","","0","0","0","0"
"1041146","","0","0","0","0"
"1041147","","0","0","0","0"
"1041148","","0","0","0","0"
"1041149","","0","0","0","0"
"1041150","","0","0","0","0"
"1041151","","0","0","0","0"
"1041152","","0","0","0","0"
"1041153","","0","0","0","0"
"1041154","","0","0","0","0"
"1041155","","0","0","0","0"
"1041156","","0","0","0","0"
"1041157","","0","0","0","0"
"1041158","","0","0","0","0"
"1041159","","0","0","0","0"
"1041160","","0","0","0","0"
"1041161","","0","0","0","0"
"1041162","","0","0","0","0"
"1041163","","0","0","0","0"
"1041164","","0","0","0","0"
"1041165","","0","0","0","0"
"1041166","","0","0","0","0"
"1041167","","0","0","0","0"
"1041168","","0","0","0","0"
"1041169","","0","0","0","0"
"1041170","","0","0","0","0"
"1041171","","0","0","0","0"
"1041172","","0","0","0","0"
"1041173","","0","0","0","0"
"1041174","","0","0","0","0"
"1041175","","0","0","0","0"
"1041176","","0","0","0","0"
"1041177","","0","0","0","0"
"1041178","","0","0","0","0"
"1041179","","0","0","0","0"
"1041181","","0","0","0","0"
"1041182","","0","0","0","0"
"1041183","","0","0","0","0"
"1041184","","0","0","0","0"
"1041185","","0","0","0","0"
"1041186","","0","0","0","0"
"1041187","","0","0","0","0"
"1041188","","0","0","0","0"
"1041189","","0","0","0","0"
"1041190","","0","0","0","0"
"1041191","","0","0","0","0"
"1041192","","0","0","0","0"
"1041193","","0","0","0","0"
"1041194","","0","0","0","0"
"1041195","","0","0","0","0"
"1041196","","0","0","0","0"
"1041197","","0","0","0","0"
"1041198","","0","0","0","0"
"1041199","","0","0","0","0"
"1041200","","0","0","0","0"
"1041201","","0","0","0","0"
"1041202","","0","0","0","0"
"1041203","","0","0","0","0"
"1041204","","0","0","0","0"
"1041205","","0","0","0","0"
"1041206","","0","0","0","0"
"1041207","","0","0","0","0"
"1041208","","0","0","0","0"
"1041209","","0","0","0","0"
"1041211","","0","0","0","0"
"1041212","","0","0","0","0"
"1041213","","0","0","0","0"
"1041214","","0","0","0","0"
"1041215","","0","0","0","0"
"1041216","","0","0","0","0"
"1041217","","0","0","0","0"
"1041218","","0","0","0","0"
"1041219","","0","0","0","0"
"1041220","","0","0","0","0"
"1041221","","0","0","0","0"
"1041222","","0","0","0","0"
"1041223","","0","0","0","0"
"1041224","","0","0","0","0"
"1041225","","0","0","0","0"
"1041226","","0","0","0","0"
"1041227","","0","0","0","0"
"1041228","","0","0","0","0"
"1041229","","0","0","0","0"
"1041230","","0","0","0","0"
"1041231","","0","0","0","0"
"1041232","","0","0","0","0"
"1041233","","0","0","0","0"
"1041234","","0","0","0","0"
"1041235","","0","0","0","0"
"1041237","","0","0","0","0"
"1041238","","0","0","0","0"
"1041239","","0","0","0","0"
"1041240","","0","0","0","0"
"1041241","","0","0","0","0"
"1041242","","0","0","0","0"
"1041243","","0","0","0","0"
"1041244","","0","0","0","0"
"1041245","","0","0","0","0"
"1041246","","0","0","0","0"
"1041247","","0","0","0","0"
"1041248","","0","0","0","0"
"1041249","","0","0","0","0"
"1041250","","0","0","0","0"
"1041251","","0","0","0","0"
"1041252","","0","0","0","0"
"1041253","","0","0","0","0"
"1041254","","0","0","0","0"
"1041255","","0","0","0","0"
"1041256","","0","0","0","0"
"1041257","","0","0","0","0"
"1041258","","0","0","0","0"
"1041259","","0","0","0","0"
"1041260","","0","0","0","0"
"1041261","","0","0","0","0"
"1041262","","0","0","0","0"
"1041263","","0","0","0","0"
"1041264","","0","0","0","0"
"1041266","","0","0","0","0"
"1041267","","0","0","0","0"
"1041268","","0","0","0","0"
"1041269","","0","0","0","0"
"1041270","","0","0","0","0"
"1041271","","0","0","0","0"
"1041272","","0","0","0","0"
"1041274","","0","0","0","0"
"1041275","","0","0","0","0"
"1041276","","0","0","0","0"
"1041277","","0","0","0","0"
"1041278","","0","0","0","0"
"1041279","","0","0","0","0"
"1041280","","0","0","0","0"
"1041281","","0","0","0","0"
"1041282","","0","0","0","0"
"1041283","","0","0","0","0"
"1041284","","0","0","0","0"
"1041285","","0","0","0","0"
"1041286","","0","0","0","0"
"1041287","","0","0","0","0"
"1041288","","0","0","0","0"
"1041289","","0","0","0","0"
"1041290","","0","0","0","0"
"1041291","","0","0","0","0"
"1041292","","0","0","0","0"
"1041293","","0","0","0","0"
"1041294","","0","0","0","0"
"1041295","","0","0","0","0"
"1041296","","0","0","0","0"
"1041297","","0","0","0","0"
"1041298","","0","0","0","0"
"1041299","","0","0","0","0"
"1041300","","0","0","0","0"
"1041301","","0","0","0","0"
"1041302","","0","0","0","0"
"1041303","","0","0","0","0"
"1041304","","0","0","0","0"
"1041305","","0","0","0","0"
"1041306","","0","0","0","0"
"1041307","","0","0","0","0"
"1041308","","0","0","0","0"
"1041309","","0","0","0","0"
"1041310","","0","0","0","0"
"1041311","","0","0","0","0"
"1041312","","0","0","0","0"
"1041313","","0","0","0","0"
"1041314","","0","0","0","0"
"1041315","","0","0","0","0"
"1041317","","0","0","0","0"
"1041318","","0","0","0","0"
"1041319","","0","0","0","0"
"1041320","","0","0","0","0"
"1041321","","0","0","0","0"
"1041322","","0","0","0","0"
"1041323","","0","0","0","0"
"1041324","","0","0","0","0"
"1041325","","0","0","0","0"
"1041326","","0","0","0","0"
"1041327","","0","0","0","0"
"1041328","","0","0","0","0"
"1041329","","0","0","0","0"
"1041330","","0","0","0","0"
"1041332","","0","0","0","0"
"1041333","","0","0","0","0"
"1041334","","0","0","0","0"
"1041335","","0","0","0","0"
"1041336","","0","0","0","0"
"1041337","","0","0","0","0"
"1041338","","0","0","0","0"
"1041339","","0","0","0","0"
"1041340","","0","0","0","0"
"1041341","","0","0","0","0"
"1041342","","0","0","0","0"
"1041344","","0","0","0","0"
"1041345","","0","0","0","0"
"1041347","","0","0","0","0"
"1041348","","0","0","0","0"
"1041349","","0","0","0","0"
"1041350","","0","0","0","0"
"1041351","","0","0","0","0"
"1041352","","0","0","0","0"
"1041353","","0","0","0","0"
"1041354","","0","0","0","0"
"1041355","","0","0","0","0"
"1041357","","0","0","0","0"
"1041358","","0","0","0","0"
"1041359","","0","0","0","0"
"1041360","","0","0","0","0"
"1041361","","0","0","0","0"
"1041362","","0","0","0","0"
"1041363","","0","0","0","0"
"1041364","","0","0","0","0"
"1041365","","0","0","0","0"
"1041366","","0","0","0","0"
"1041368","","0","0","0","0"
"1041369","","0","0","0","0"
"1041370","","0","0","0","0"
"1041371","","0","0","0","0"
"1041372","","0","0","0","0"
"1041373","","0","0","0","0"
"1041374","","0","0","0","0"
"1041375","","0","0","0","0"
"1041376","","0","0","0","0"
"1041377","","0","0","0","0"
"1041378","","0","0","0","0"
"1041379","","0","0","0","0"
"1041380","","0","0","0","0"
"1041381","","0","0","0","0"
"1041382","","0","0","0","0"
"1041383","","0","0","0","0"
"1041384","","0","0","0","0"
"1041385","","0","0","0","0"
"1041386","","0","0","0","0"
"1041387","","0","0","0","0"
"1041388","","0","0","0","0"
"1041389","","0","0","0","0"
"1041390","","0","0","0","0"
"1041391","","0","0","0","0"
"1041392","","0","0","0","0"
"1041393","","0","0","0","0"
"1041394","","0","0","0","0"
"1041395","","0","0","0","0"
"1041396","","0","0","0","0"
"1041397","","0","0","0","0"
"1041398","","0","0","0","0"
"1041399","","0","0","0","0"
"1041400","","0","0","0","0"
"1041402","","0","0","0","0"
"1041403","","0","0","0","0"
"1041404","","0","0","0","0"
"1041406","","0","0","0","0"
"1041407","","0","0","0","0"
"1041408","","0","0","0","0"
"1041409","","0","0","0","0"
"1041410","","0","0","0","0"
"1041411","","0","0","0","0"
"1041412","","0","0","0","0"
"1041413","","0","0","0","0"
"1041415","","0","0","0","0"
"1041416","","0","0","0","0"
"1041417","","0","0","0","0"
"1041418","","0","0","0","0"
"1041419","","0","0","0","0"
"1041420","","0","0","0","0"
"1041421","","0","0","0","0"
"1041422","","0","0","0","0"
"1041423","","0","0","0","0"
"1041424","","0","0","0","0"
"1041425","","0","0","0","0"
"1041426","","0","0","0","0"
"1041427","","0","0","0","0"
"1041428","","0","0","0","0"
"1041429","","0","0","0","0"
"1041430","","0","0","0","0"
"1041431","","0","0","0","0"
"1041432","","0","0","0","0"
"1041433","","0","0","0","0"
"1041434","","0","0","0","0"
"1041436","","0","0","0","0"
"1041437","","0","0","0","0"
"1041438","","0","0","0","0"
"1041439","","0","0","0","0"
"1041440","","0","0","0","0"
"1041441","","0","0","0","0"
"1041442","","0","0","0","0"
"1041443","","0","0","0","0"
"1041444","","0","0","0","0"
"1041446","","0","0","0","0"
"1041447","","0","0","0","0"
"1041448","","0","0","0","0"
"1041449","","0","0","0","0"
"1041450","","0","0","0","0"
"1041451","","0","0","0","0"
"1041452","","0","0","0","0"
"1041453","","0","0","0","0"
"1041454","","0","0","0","0"
"1041455","","0","0","0","0"
"1041456","","0","0","0","0"
"1041457","","0","0","0","0"
"1041458","","0","0","0","0"
"1041460","","0","0","0","0"
"1041461","","0","0","0","0"
"1041462","","0","0","0","0"
"1041463","","0","0","0","0"
"1041464","","0","0","0","0"
"1041465","","0","0","0","0"
"1041466","","0","0","0","0"
"1041467","","0","0","0","0"
"1041468","","0","0","0","0"
"1041469","","0","0","0","0"
"1041470","","0","0","0","0"
"1041471","","0","0","0","0"
"1041472","","0","0","0","0"
"1041474","","0","0","0","0"
"1041475","","0","0","0","0"
"1041476","","0","0","0","0"
"1041477","","0","0","0","0"
"1041478","","0","0","0","0"
"1041479","","0","0","0","0"
"1041480","","0","0","0","0"
"1041481","","0","0","0","0"
"1041482","","0","0","0","0"
"1041483","","0","0","0","0"
"1041484","","0","0","0","0"
"1041485","","0","0","0","0"
"1041486","","0","0","0","0"
"1041487","","0","0","0","0"
"1041488","","0","0","0","0"
"1041489","","0","0","0","0"
"1041490","","0","0","0","0"
"1041491","","0","0","0","0"
"1041492","","0","0","0","0"
"1041493","","0","0","0","0"
"1041494","","0","0","0","0"
"1041495","","0","0","0","0"
"1041496","","0","0","0","0"
"1041497","","0","0","0","0"
"1041498","","0","0","0","0"
"1041499","","0","0","0","0"
"1041501","","0","0","0","0"
"1041502","","0","0","0","0"
"1041503","","0","0","0","0"
"1041504","","0","0","0","0"
"1041505","","0","0","0","0"
"1041506","","0","0","0","0"
"1041507","","0","0","0","0"
"1041508","","0","0","0","0"
"1041509","","0","0","0","0"
"1041510","","0","0","0","0"
"1041511","","0","0","0","0"
"1041512","","0","0","0","0"
"1041513","","0","0","0","0"
"1041514","","0","0","0","0"
"1041515","","0","0","0","0"
"1041516","","0","0","0","0"
"1041517","","0","0","0","0"
"1041518","","0","0","0","0"
"1041519","","0","0","0","0"
"1041520","","0","0","0","0"
"1041521","","0","0","0","0"
"1041522","","0","0","0","0"
"1041523","","0","0","0","0"
"1041524","","0","0","0","0"
"1041525","","0","0","0","0"
"1041526","","0","0","0","0"
"1041528","","0","0","0","0"
"1041530","","0","0","0","0"
"1041531","","0","0","0","0"
"1041532","","0","0","0","0"
"1041533","","0","0","0","0"
"1041534","","0","0","0","0"
"1041536","","0","0","0","0"
"1041537","","0","0","0","0"
"1041538","","0","0","0","0"
"1041539","","0","0","0","0"
"1041540","","0","0","0","0"
"1041541","","0","0","0","0"
"1041542","","0","0","0","0"
"1041543","","0","0","0","0"
"1041544","","0","0","0","0"
"1041545","","0","0","0","0"
"1041546","","0","0","0","0"
"1041547","","0","0","0","0"
"1041548","","0","0","0","0"
"1041549","","0","0","0","0"
"1041550","","0","0","0","0"
"1041551","","0","0","0","0"
"1041552","","0","0","0","0"
"1041553","","0","0","0","0"
"1041554","","0","0","0","0"
"1041555","","0","0","0","0"
"1041556","","0","0","0","0"
"1041557","","0","0","0","0"
"1041558","","0","0","0","0"
"1041559","","0","0","0","0"
"1041560","","0","0","0","0"
"1041561","","0","0","0","0"
"1041562","","0","0","0","0"
"1041563","","0","0","0","0"
"1041564","","0","0","0","0"
"1041565","","0","0","0","0"
"1041566","","0","0","0","0"
"1041567","","0","0","0","0"
"1041569","","0","0","0","0"
"1041570","","0","0","0","0"
"1041571","","0","0","0","0"
"1041572","","0","0","0","0"
"1041573","","0","0","0","0"
"1041574","","0","0","0","0"
"1041575","","0","0","0","0"
"1041576","","0","0","0","0"
"1041577","","0","0","0","0"
"1041578","","0","0","0","0"
"1041579","","0","0","0","0"
"1041580","","0","0","0","0"
"1041581","","0","0","0","0"
"1041582","","0","0","0","0"
"1041584","","0","0","0","0"
"1041585","","0","0","0","0"
"1041586","","0","0","0","0"
"1041587","","0","0","0","0"
"1041588","","0","0","0","0"
"1041589","","0","0","0","0"
"1041590","","0","0","0","0"
"1041591","","0","0","0","0"
"1041592","","0","0","0","0"
"1041593","","0","0","0","0"
"1041594","","0","0","0","0"
"1041595","","0","0","0","0"
"1041596","","0","0","0","0"
"1041597","","0","0","0","0"
"1041598","","0","0","0","0"
"1041599","","0","0","0","0"
"1041600","","0","0","0","0"
"1041601","","0","0","0","0"
"1041602","","0","0","0","0"
"1041603","","0","0","0","0"
"1041604","","0","0","0","0"
"1041605","","0","0","0","0"
"1041606","","0","0","0","0"
"1041607","","0","0","0","0"
"1041608","","0","0","0","0"
"1041609","","0","0","0","0"
"1041610","","0","0","0","0"
"1041611","","0","0","0","0"
"1041612","","0","0","0","0"
"1041613","","0","0","0","0"
"1041614","","0","0","0","0"
"1041615","","0","0","0","0"
"1041616","","0","0","0","0"
"1041618","","0","0","0","0"
"1041619","","0","0","0","0"
"1041620","","0","0","0","0"
"1041621","","0","0","0","0"
"1041622","","0","0","0","0"
"1041623","","0","0","0","0"
"1041624","","0","0","0","0"
"1041625","","0","0","0","0"
"1041626","","0","0","0","0"
"1041627","","0","0","0","0"
"1041628","","0","0","0","0"
"1041629","","0","0","0","0"
"1041630","","0","0","0","0"
"1041631","","0","0","0","0"
"1041632","","0","0","0","0"
"1041633","","0","0","0","0"
"1041634","","0","0","0","0"
"1041635","","0","0","0","0"
"1041636","","0","0","0","0"
"1041637","","0","0","0","0"
"1041638","","0","0","0","0"
"1041639","","0","0","0","0"
"1041640","","0","0","0","0"
"1041641","","0","0","0","0"
"1041642","","0","0","0","0"
"1041643","","0","0","0","0"
"1041644","","0","0","0","0"
"1041645","","0","0","0","0"
"1041646","","0","0","0","0"
"1041647","","0","0","0","0"
"1041648","","0","0","0","0"
"1041649","","0","0","0","0"
"1041650","","0","0","0","0"
"1041651","","0","0","0","0"
"1041652","","0","0","0","0"
"1041653","","0","0","0","0"
"1041654","","0","0","0","0"
"1041655","","0","0","0","0"
"1041656","","0","0","0","0"
"1041657","","0","0","0","0"
"1041658","","0","0","0","0"
"1041660","","0","0","0","0"
"1041661","","0","0","0","0"
"1041662","","0","0","0","0"
"1041664","","0","0","0","0"
"1041665","","0","0","0","0"
"1041666","","0","0","0","0"
"1041667","","0","0","0","0"
"1041668","","0","0","0","0"
"1041669","","0","0","0","0"
"1041670","","0","0","0","0"
"1041671","","0","0","0","0"
"1041672","","0","0","0","0"
"1041673","","0","0","0","0"
"1041674","","0","0","0","0"
"1041675","","0","0","0","0"
"1041676","","0","0","0","0"
"1041677","","0","0","0","0"
"1041678","","0","0","0","0"
"1041679","","0","0","0","0"
"1041680","","0","0","0","0"
"1041681","","0","0","0","0"
"1041682","","0","0","0","0"
"1041683","","0","0","0","0"
"1041684","","0","0","0","0"
"1041685","","0","0","0","0"
"1041686","","0","0","0","0"
"1041687","","0","0","0","0"
"1041688","","0","0","0","0"
"1041689","","0","0","0","0"
"1041690","","0","0","0","0"
"1041691","","0","0","0","0"
"1041692","","0","0","0","0"
"1041693","","0","0","0","0"
"1041695","","0","0","0","0"
"1041696","","0","0","0","0"
"1041697","","0","0","0","0"
"1041698","","0","0","0","0"
"1041699","","0","0","0","0"
"1041700","","0","0","0","0"
"1041701","","0","0","0","0"
"1041702","","0","0","0","0"
"1041703","","0","0","0","0"
"1041704","","0","0","0","0"
"1041705","","0","0","0","0"
"1041706","","0","0","0","0"
"1041707","","0","0","0","0"
"1041708","","0","0","0","0"
"1041709","","0","0","0","0"
"1041710","","0","0","0","0"
"1041711","","0","0","0","0"
"1041712","","0","0","0","0"
"1041713","","0","0","0","0"
"1041714","","0","0","0","0"
"1041715","","0","0","0","0"
"1041716","","0","0","0","0"
"1041718","","0","0","0","0"
"1041719","","0","0","0","0"
"1041720","","0","0","0","0"
"1041721","","0","0","0","0"
"1041722","","0","0","0","0"
"1041724","","0","0","0","0"
"1041725","","0","0","0","0"
"1041726","","0","0","0","0"
"1041727","","0","0","0","0"
"1041728","","0","0","0","0"
"1041730","","0","0","0","0"
"1041731","","0","0","0","0"
"1041732","","0","0","0","0"
"1041733","","0","0","0","0"
"1041735","","0","0","0","0"
"1041736","","0","0","0","0"
"1041737","","0","0","0","0"
"1041738","","0","0","0","0"
"1041739","","0","0","0","0"
"1041740","","0","0","0","0"
"1041741","","0","0","0","0"
"1041742","","0","0","0","0"
"1041743","","0","0","0","0"
"1041744","","0","0","0","0"
"1041745","","0","0","0","0"
"1041746","","0","0","0","0"
"1041747","","0","0","0","0"
"1041749","","0","0","0","0"
"1041750","","0","0","0","0"
"1041751","","0","0","0","0"
"1041752","","0","0","0","0"
"1041753","","0","0","0","0"
"1041754","","0","0","0","0"
"1041755","","0","0","0","0"
"1041756","","0","0","0","0"
"1041757","","0","0","0","0"
"1041758","","0","0","0","0"
"1041759","","0","0","0","0"
"1041760","","0","0","0","0"
"1041761","","0","0","0","0"
"1041763","","0","0","0","0"
"1041764","","0","0","0","0"
"1041765","","0","0","0","0"
"1041766","","0","0","0","0"
"1041767","","0","0","0","0"
"1041768","","0","0","0","0"
"1041769","","0","0","0","0"
"1041770","","0","0","0","0"
"1041771","","0","0","0","0"
"1041772","","0","0","0","0"
"1041773","","0","0","0","0"
"1041774","","0","0","0","0"
"1041775","","0","0","0","0"
"1041776","","0","0","0","0"
"1041777","","0","0","0","0"
"1041778","","0","0","0","0"
"1041779","","0","0","0","0"
"1041780","","0","0","0","0"
"1041781","","0","0","0","0"
"1041782","","0","0","0","0"
"1041783","","0","0","0","0"
"1041784","","0","0","0","0"
"1041785","","0","0","0","0"
"1041786","","0","0","0","0"
"1041788","","0","0","0","0"
"1041789","","0","0","0","0"
"1041790","","0","0","0","0"
"1041791","","0","0","0","0"
"1041792","","0","0","0","0"
"1041793","","0","0","0","0"
"1041794","","0","0","0","0"
"1041795","","0","0","0","0"
"1041796","","0","0","0","0"
"1041797","","0","0","0","0"
"1041798","","0","0","0","0"
"1041799","","0","0","0","0"
"1041800","","0","0","0","0"
"1041801","","0","0","0","0"
"1041802","","0","0","0","0"
"1041803","","0","0","0","0"
"1041804","","0","0","0","0"
"1041805","","0","0","0","0"
"1041806","","0","0","0","0"
"1041808","","0","0","0","0"
"1041809","","0","0","0","0"
"1041810","","0","0","0","0"
"1041811","","0","0","0","0"
"1041812","","0","0","0","0"
"1041813","","0","0","0","0"
"1041814","","0","0","0","0"
"1041815","","0","0","0","0"
"1041816","","0","0","0","0"
"1041817","","0","0","0","0"
"1041818","","0","0","0","0"
"1041819","","0","0","0","0"
"1041820","","0","0","0","0"
"1041821","","0","0","0","0"
"1041822","","0","0","0","0"
"1041823","","0","0","0","0"
"1041824","","0","0","0","0"
"1041825","","0","0","0","0"
"1041826","","0","0","0","0"
"1041827","","0","0","0","0"
"1041828","","0","0","0","0"
"1041829","","0","0","0","0"
"1041830","","0","0","0","0"
"1041831","","0","0","0","0"
"1041832","","0","0","0","0"
"1041833","","0","0","0","0"
"1041834","","0","0","0","0"
"1041835","","0","0","0","0"
"1041836","","0","0","0","0"
"1041837","","0","0","0","0"
"1041839","","0","0","0","0"
"1041840","","0","0","0","0"
"1041841","","0","0","0","0"
"1041842","","0","0","0","0"
"1041843","","0","0","0","0"
"1041844","","0","0","0","0"
"1041845","","0","0","0","0"
"1041846","","0","0","0","0"
"1041847","","0","0","0","0"
"1041848","","0","0","0","0"
"1041849","","0","0","0","0"
"1041850","","0","0","0","0"
"1041851","","0","0","0","0"
"1041852","","0","0","0","0"
"1041853","","0","0","0","0"
"1041854","","0","0","0","0"
"1041855","","0","0","0","0"
"1041856","","0","0","0","0"
"1041857","","0","0","0","0"
"1041858","","0","0","0","0"
"1041859","","0","0","0","0"
"1041860","","0","0","0","0"
"1041861","","0","0","0","0"
"1041863","","0","0","0","0"
"1041864","","0","0","0","0"
"1041866","","0","0","0","0"
"1041867","","0","0","0","0"
"1041868","","0","0","0","0"
"1041869","","0","0","0","0"
"1041870","","0","0","0","0"
"1041871","","0","0","0","0"
"1041872","","0","0","0","0"
"1041873","","0","0","0","0"
"1041874","","0","0","0","0"
"1041875","","0","0","0","0"
"1041876","","0","0","0","0"
"1041877","","0","0","0","0"
"1041878","","0","0","0","0"
"1041879","","0","0","0","0"
"1041880","","0","0","0","0"
"1041881","","0","0","0","0"
"1041882","","0","0","0","0"
"1041883","","0","0","0","0"
"1041884","","0","0","0","0"
"1041885","","0","0","0","0"
"1041886","","0","0","0","0"
"1041887","","0","0","0","0"
"1041888","","0","0","0","0"
"1041889","","0","0","0","0"
"1041890","","0","0","0","0"
"1041891","","0","0","0","0"
"1041893","","0","0","0","0"
"1041894","","0","0","0","0"
"1041895","","0","0","0","0"
"1041896","","0","0","0","0"
"1041897","","0","0","0","0"
"1041898","","0","0","0","0"
"1041899","","0","0","0","0"
"1041900","","0","0","0","0"
"1041901","","0","0","0","0"
"1041902","","0","0","0","0"
"1041903","","0","0","0","0"
"1041904","","0","0","0","0"
"1041906","","0","0","0","0"
"1041907","","0","0","0","0"
"1041908","","0","0","0","0"
"1041909","","0","0","0","0"
"1041910","","0","0","0","0"
"1041911","","0","0","0","0"
"1041912","","0","0","0","0"
"1041913","","0","0","0","0"
"1041914","","0","0","0","0"
"1041915","","0","0","0","0"
"1041916","","0","0","0","0"
"1041917","","0","0","0","0"
"1041918","","0","0","0","0"
"1041920","","0","0","0","0"
"1041921","","0","0","0","0"
"1041922","","0","0","0","0"
"1041924","","0","0","0","0"
"1041925","","0","0","0","0"
"1041926","","0","0","0","0"
"1041927","","0","0","0","0"
"1041928","","0","0","0","0"
"1041929","","0","0","0","0"
"1041930","","0","0","0","0"
"1041931","","0","0","0","0"
"1041932","","0","0","0","0"
"1041933","","0","0","0","0"
"1041934","","0","0","0","0"
"1041935","","0","0","0","0"
"1041936","","0","0","0","0"
"1041937","","0","0","0","0"
"1041938","","0","0","0","0"
"1041939","","0","0","0","0"
"1041940","","0","0","0","0"
"1041941","","0","0","0","0"
"1041942","","0","0","0","0"
"1041943","","0","0","0","0"
"1041945","","0","0","0","0"
"1041946","","0","0","0","0"
"1041947","","0","0","0","0"
"1041948","","0","0","0","0"
"1041949","","0","0","0","0"
"1041950","","0","0","0","0"
"1041951","","0","0","0","0"
"1041952","","0","0","0","0"
"1041953","","0","0","0","0"
"1041954","","0","0","0","0"
"1041955","","0","0","0","0"
"1041956","","0","0","0","0"
"1041957","","0","0","0","0"
"1041958","","0","0","0","0"
"1041959","","0","0","0","0"
"1041960","","0","0","0","0"
"1041961","","0","0","0","0"
"1041962","","0","0","0","0"
"1041963","","0","0","0","0"
"1041964","","0","0","0","0"
"1041965","","0","0","0","0"
"1041966","","0","0","0","0"
"1041967","","0","0","0","0"
"1041968","","0","0","0","0"
"1041969","","0","0","0","0"
"1041970","","0","0","0","0"
"1041971","","0","0","0","0"
"1041972","","0","0","0","0"
"1041973","","0","0","0","0"
"1041974","","0","0","0","0"
"1041975","","0","0","0","0"
"1041976","","0","0","0","0"
"1041977","","0","0","0","0"
"1041978","","0","0","0","0"
"1041979","","0","0","0","0"
"1041981","","0","0","0","0"
"1041982","","0","0","0","0"
"1041983","","0","0","0","0"
"1041984","","0","0","0","0"
"1041985","","0","0","0","0"
"1041986","","0","0","0","0"
"1041987","","0","0","0","0"
"1041990","","0","0","0","0"
"1041991","","0","0","0","0"
"1041992","","0","0","0","0"
"1041993","","0","0","0","0"
